building_id,unit_id,company,building_name,address,postal_code,city,longitude,latitude,property_type,url,pet_friendly,furnished,unit_name,beds,baths,area,rent_to_unit_area_ratio,rent,daycares,primary_schools,high_schools,groceries,shopping,restaurants,cafes,pedestrian_friendly,transit_friendly,car_friendly,vibrant,nightlife,quiet,parks,fitness_center,swimming_pool,recreation_room,heating,water,internet,ensuite_laundry,laundry_room,parking,underground_parking
372695,25292408,Templeton Properties,The Kingsford,1585 Oxford St.,B3H 3Z3,Halifax,-63.59691849999999,44.638743,apartment,https://rentals.ca/halifax/kingsford,0,0,0 Bedroom,0.0,1.0,488.0,3.278688524590164,1600.0,0.9,1.0,1.0,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.3,0.9,0.8,0,0,0,1,0,0,0,1,0,0
372695,25292406,Templeton Properties,The Kingsford,1585 Oxford St.,B3H 3Z3,Halifax,-63.59691849999999,44.638743,apartment,https://rentals.ca/halifax/kingsford,0,0,1 Bedroom,1.0,1.0,413.0,4.479418886198547,1850.0,0.9,1.0,1.0,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.3,0.9,0.8,0,0,0,1,0,0,0,1,0,0
372695,25292409,Templeton Properties,The Kingsford,1585 Oxford St.,B3H 3Z3,Halifax,-63.59691849999999,44.638743,apartment,https://rentals.ca/halifax/kingsford,0,0,1 Bedroom,1.0,1.0,589.0,3.140916808149406,1850.0,0.9,1.0,1.0,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.3,0.9,0.8,0,0,0,1,0,0,0,1,0,0
372695,25292407,Templeton Properties,The Kingsford,1585 Oxford St.,B3H 3Z3,Halifax,-63.59691849999999,44.638743,apartment,https://rentals.ca/halifax/kingsford,0,0,1 Bedroom,1.0,1.0,446.0,4.260089686098655,1900.0,0.9,1.0,1.0,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.3,0.9,0.8,0,0,0,1,0,0,0,1,0,0
540433,25280421,CAPREIT,Halifax Apartments – The Plaza,1881 Brunswick Street,B3J 3L8,Halifax,-63.5798265,44.6491657,apartment,https://rentals.ca/halifax/halifax-apartments-the-plaza,1,0,1 Bedroom,1.0,1.0,768.0,2.9296875,2250.0,0.9,0.6,0.8,0.9,0.7,0.8,0.6,1.0,0.8,0.5,0.6,0.6,0.8,1.0,1,1,0,1,1,0,0,1,0,1
540428,25280427,CAPREIT,Cunard Apartments,2065 Brunswick Street,B3K 5T8,Halifax,-63.5802139,44.6518762,apartment,https://rentals.ca/halifax/cunard-apartments,1,0,1 Bedroom,1.0,1.0,572.0,3.409090909090909,1950.0,0.9,0.6,0.8,0.9,0.7,0.7,0.6,1.0,0.8,0.5,0.5,0.5,0.8,1.0,1,0,0,0,1,0,1,0,0,1
540441,25280422,CAPREIT,The Macdonald,5885 Cunard Street,B3K 1E3,Halifax,-63.5936874,44.6513341,apartment,https://rentals.ca/halifax/5885-cunard-street,1,0,1 Bedroom,1.0,1.0,760.0,2.6973684210526314,2050.0,0.8,0.9,0.8,0.9,0.7,0.7,0.6,1.0,0.7,0.5,0.5,0.4,0.9,1.0,1,0,0,1,1,0,0,0,1,1
540441,25280423,CAPREIT,The Macdonald,5885 Cunard Street,B3K 1E3,Halifax,-63.5936874,44.6513341,apartment,https://rentals.ca/halifax/5885-cunard-street,1,0,2 Bedroom,2.0,1.0,961.0,2.596253902185224,2495.0,0.8,0.9,0.8,0.9,0.7,0.7,0.6,1.0,0.7,0.5,0.5,0.4,0.9,1.0,1,0,0,1,1,0,0,0,1,1
540437,25280408,CAPREIT,Cunard Court – Lowrise,2073-2077 Brunswick Street,B3K 5T8,Halifax,-63.5802139,44.6518762,apartment,https://rentals.ca/halifax/2073-2077-brunswick-street,1,0,1 Bedroom,1.0,1.0,620.0,3.217741935483871,1995.0,0.9,0.6,0.8,0.9,0.7,0.7,0.6,1.0,0.8,0.5,0.5,0.5,0.8,1.0,1,0,0,0,1,0,1,1,0,1
507135,25277972,Skyline,The Vincent Coleman,3330 Barnstead Lane,B3L 0B1,Halifax,-63.6250043,44.6538812,apartment,https://rentals.ca/halifax/the-vincent-coleman,1,0,2 Bedroom,2.0,2.0,945.0,2.232804232804233,2110.0,0.9,0.8,0.7,0.9,0.7,0.6,0.5,0.6,0.6,0.8,0.3,0.2,0.0,0.9,0,0,0,1,1,0,0,0,1,1
540443,25280437,CAPREIT,Somerset Place Apartments,1030 South Park Street,B3J 2K9,Halifax,-63.576446,44.635115,apartment,https://rentals.ca/halifax/1030-south-park-street-1,1,0,0 Bedroom,0.0,1.0,475.0,3.747368421052632,1780.0,1.0,0.9,0.9,0.9,0.6,0.7,0.6,0.9,0.7,0.5,0.5,0.4,0.7,0.7,1,0,0,0,1,0,0,1,1,1
540443,25280438,CAPREIT,Somerset Place Apartments,1030 South Park Street,B3J 2K9,Halifax,-63.576446,44.635115,apartment,https://rentals.ca/halifax/1030-south-park-street-1,1,0,1 Bedroom,1.0,1.0,660.0,2.984848484848485,1970.0,1.0,0.9,0.9,0.9,0.6,0.7,0.6,0.9,0.7,0.5,0.5,0.4,0.7,0.7,1,0,0,0,1,0,0,1,1,1
540443,25280439,CAPREIT,Somerset Place Apartments,1030 South Park Street,B3J 2K9,Halifax,-63.576446,44.635115,apartment,https://rentals.ca/halifax/1030-south-park-street-1,1,0,2 Bedroom,2.0,1.0,950.0,2.8789473684210525,2735.0,1.0,0.9,0.9,0.9,0.6,0.7,0.6,0.9,0.7,0.5,0.5,0.4,0.7,0.7,1,0,0,0,1,0,0,1,1,1
